F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128
47,385,984,121,160,14,1,142,237,0,121,4,0,43,0,0,0,448,12,0,0,3,0,0,86,74,105,126,23,4,11,22,0,3,2,0,0,3,0,96,0,6669,0,0,0,0,0,0,0,0,5,0,25,0,0,6,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,728,49,249,54,0,0,0,51,0,8,0,0,38413,34,0,0,110,6,0,0,0,3,0,0,67,0,97,0,7,39,0,18,0,13,1,0,1,0,0,0,48,0,118,0,1,0,47,0,0,0,1,0,0,0,31,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,57,10,121,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,584,105,154,427,126,0,7830,40,0,0,15308,91,0,2,0,0,0,15,10,12,0,11,0,62,354,69,66,0,5,965,15,0,0,7,0,0,1,811,0,0,55,1,38,0,0,1,0,1,0,2,1,0,0,0,25,0,0,0,88,0,0,1,0,0,0,0,0,3,2,0,997,2,5,0,43,3,3,0,0,8,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,441,10,113,22,19,0,223,22,42,127,11,22,1322,0,0,0,10,13,0,35,1,34,0,158,5,90,83,18,6,1022,22,18,0,7,0,0,0,0,0,11,55,0,65,0,0,11,12,2,0,0,27,27,3,0,18,0,5,0,0,0,0,0,0,0,0,0,0,4,0,23,548,4,0,0,87,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1394,7,150,99,0,0,176,572,0,5,105,0,0,8,427,0,0,6,0,2,5,22,0,10,3239,38,370,7,8,18,231,5,2,62,0,0,0,0,0,0,6311,0,29,0,1,6,0,3,0,1,1,0,0,0,13,0,0,22,24,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,684,171,212,21,121,0,72,28,0,9,0,85,0,28,0,0,0,4,0,0,4,12,0,42,0,92,490,20,93,38,23,28,0,2,0,0,0,0,0,119,53,0,0,0,1,0,0,0,0,2,1,13,0,0,0,0,0,0,38,0,0,1,0,0,0,1,0,3,1,25,520,0,0,0,76,14,55,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,707,0,146,0,6,0,146,292,14,7,45,74,0,22,0,0,33,3,0,37,15,0,0,335,79,34,110,22,6,29,31,22,0,3,0,0,88,0,0,0,57,0,4,0,1,0,2,0,0,4,1,12,0,0,0,3,0,0,2,2,0,56,0,2,0,0,0,0,0,0,0,20,4,0,107,0,8,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,341,201,56,113,25,0,43,90,0,2,81,0,9452,43,1435,85,0,12,0,7,4,0,0,18,0,76,409,0,5,7,3,0,6,0,0,0,0,0,0,287,41,0,38,16,15,0,11,13,1,3,1,13,6,0,0,2,0,6,2,14,0,0,0,0,0,0,0,10,1,0,847,6,0,0,0,78,183,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2023,8,1102,32,0,0,279,109,0,8,0,60,1469,11,0,0,70,23,0,19,3,7,0,0,0,48,71,2,20,21,8,0,5,0,0,0,0,2,0,22,80,0,480,0,1,0,0,6,0,3,7,13,9,0,0,16,0,0,5,0,0,43,0,0,0,0,0,6,0,0,0,24,0,0,0,9,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,170,1106,37,1967,0,718,173,0,351,29,0,410,20,0,406,10,12,0,2,0,12,0,61,11,117,102,69,13,11,15,7,0,0,0,0,0,2,0,0,55,0,52,0,1,0,0,2,0,5,0,28,0,0,16,0,0,0,75,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,64,0,0,0,0,17,0,0,13,0,0,2,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,13208,3,343,0,0,0,0,51,0,277,5057,65,4638,22,299,0,2,7,0,117,0,15,0,0,70,45,13861,2,17,29,14,0,1,5,1,0,0,0,0,114,0,1,5,1,17,10,0,0,0,0,5,0,7,0,8,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,3,0,0,72,2,52,0,0,1,0,0,6,0,1,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,268,22,205,19,0,0,0,541,0,105,0,228,0,111,0,0,0,19,11,0,22,26,0,82,36,62,61,18,7,208,13,1723,1,2,0,0,3,0,0,0,0,0,1,0,2,14,0,1,0,0,6,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,3,0,0,6,621,0,0,0,1,0,0,0,10,0,0,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,3,188,225,1467,74,0,0,118,4,99,112,43,174,0,0,28,52,22,0,15,5,0,0,0,0,68,84,197,7,0,23,0,4,7,0,0,3,0,0,0,61,0,55,3,1,0,0,0,0,0,1,32,4,0,10,0,0,19,2,2,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,165,21,217,5,4752,0,229,39,0,9,0,0,1927,2,448,15,24,6,0,0,0,1,0,61,56,67,16,25,0,15,17,439,5,0,4,0,5,2,0,2,45,0,17,12,0,12,4,2,0,3,1,13,0,0,31,1,0,0,17,0,0,1,0,0,0,0,0,1,0,0,4,5,0,0,0,219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,323,65,1138,645,0,1,0,52,184,32,0,0,0,114,131,0,103,0,7,172,0,0,3,8,3,0,141,9,4,65,0,0,8,1,0,0,150,0,2,196,28,0,25,13,1,10,0,1,0,34,0,5,0,6,20,0,0,0,8,16,0,0,0,0,0,4,0,4,0,4,0,3,0,0,0,9,4,0,0,1,0,4,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,693,50,7278,16,0,0,0,791,20,0,147,0,422,0,0,0,122,7,11,0,0,3,0,0,0,0,143,6,8,14,19,0,7,6,0,0,3,0,0,0,69,0,593,0,0,2,14,0,0,28,3,0,0,1,7,0,0,0,0,0,0,1,1,0,0,10,0,3,0,0,0,6,0,0,0,0,235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,533,1194,266,13,383,1,1467,111,94,0,0,414,0,0,0,0,90,0,0,13,0,0,0,4,1825,2,13861,6,20,22,0,34,8,0,0,0,798,0,0,53,32,0,66,0,20,0,5,1,0,1,1,0,61,0,2,0,0,0,32,5,0,0,0,0,0,0,1,3,1,0,0,31,0,0,0,14,12,0,0,1,0,0,0,0,0,155,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,0,22,10838,95,56,0,201,13,0,4,0,43,1380,0,0,49,0,2,0,15,1,0,0,0,18,67,61,22,4,1772,77,0,8,0,1,0,0,2,0,0,49,0,200,0,0,0,0,3,0,1,48,0,0,0,0,1,12,0,9,0,0,0,0,0,0,1,0,3,0,0,47,0,0,0,130,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,2,183,12,333,0,286,126,0,6,0,0,965,25,0,50,15,15,0,6,0,0,0,16,0,60,11644,6,2,1742,173,130,4,3,0,0,190,0,10,0,60,0,27,4,1,4,0,13,0,0,1,0,1,42,3179,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,8,16,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,42,137,23,0,0,4229,156,0,7,20,48,0,119,0,46,0,16,0,0,5,2,0,0,0,0,117,9,8,21,327,2,17,105,0,0,1,0,6,159,41,0,59,0,1,0,4,12,7,0,1,0,34,0,9,11,0,28,0,0,0,1,0,0,0,0,0,0,0,30,0,1,0,0,0,17,43,0,0,9,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,119,192,135,0,0,0,0,117,3,0,54,26,0,77,0,79,141,5,0,0,0,16,0,0,45,1,136,2,5,433,26,50,16,9,0,0,0,0,0,0,55,2,17,0,2,13,0,0,0,6,1,9,5,1,11,0,0,0,71,0,0,1,0,0,0,0,0,8,0,0,0,6,0,0,33,10,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,96,99,275,0,0,0,36,0,8,83,5,31140,35,15,0,6,8,0,4,0,0,0,0,0,69,0,4,15,16,17,21,8,65,0,0,145,0,9,0,87,0,2,0,0,10,3,0,0,23,0,7,2,0,16,0,0,0,68,0,0,1,1,0,0,0,0,4,0,0,0,187,6,0,0,0,109,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,114,6899,85,0,0,123,5,0,52,0,50,0,2,31,0,0,4,0,44,0,0,0,17,19,74,29,15,6,42,14,49,0,5,0,0,2,2,0,0,23,0,18,5,0,0,5,4,0,1,0,5,4,0,20,0,0,0,7,3,0,1,0,0,0,1,0,5,0,0,14,3,0,0,88,8,0,0,0,1,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1982,22,15,834,14,0,299,18,0,9,119,82,592,4,0,76,0,26,0,4,1,2,0,20,23,11,0,2,12,36,17,0,0,9,0,0,1,0,19,0,77,1,57,0,2,10,2,0,0,0,1,0,0,0,7,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,42,0,0,0,17,72,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,797,339,122,26,0,0,46,172,12,0,192,14,0,4,0,1035,0,4,0,0,0,13,0,0,0,13848,1,2,3,36,2,9,5,8,0,0,0,0,157,14,77,0,3,0,4,4,0,1,0,0,0,0,356,0,4,0,0,4,11,0,0,47,0,0,1,1,0,7,0,0,0,63,1,0,0,5,11,0,0,101,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,449,0,0,1,306,1,1522,222,14,10,77,0,0,11,0,0,960,4,0,31,0,0,0,0,129,49,126,10,21,0,928,123,5,0,1,0,0,0,0,56,56,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2725,15,9,50,381,5,1695,222,0,5,89,4,48215,3,0,0,200,21,5,0,1,0,0,0,68,13848,0,8,40,2281,21,0,0,0,6,0,0,0,12,719,936,2,0,0,0,0,5,0,0,0,16,727,0,0,1074,0,0,17,3,4,0,1,1,0,0,0,0,5,0,0,788,0,0,0,0,8,147,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,5,0,1,17,0,1,0,0,0,1,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,101,89,0,0,0,168,256,0,8,27,194,1370,86,204,0,23,7,0,0,13,1,0,0,36,54,101,17,6,0,11,9,2,5,0,0,0,0,0,69,75,0,4,0,0,33,3,4,0,0,8,0,7,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,104,523,42,0,0,0,357,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
46,20140,156,205,0,0,0,25,50,0,399,45,25,874,3,0,0,407,5,0,7,3,15,0,0,0,55,0,21,4,871,14,0,3,0,12,0,0,3,0,354,7,0,0,0,0,0,0,0,0,1,8,14,6,0,0,0,0,0,8,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,126,17,1283,336,0,0,0,202,0,313,75,0,1486,0,0,1971,83,7,2,0,0,0,0,0,0,105,94,2,4,32,1,0,4,0,0,0,0,0,4,3,69,0,46,0,0,0,15,0,0,0,11,8,0,0,31,0,0,0,3,0,0,1,0,0,0,0,0,7,0,31,128,7,0,0,0,0,14,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,501,194,10298,17,0,0,0,61,0,4,0,0,0,49,0,0,0,24,0,8,6,0,0,0,29,64,124,8,24,22,1330,8,5,0,12,0,1,0,0,0,26,0,25,0,0,25,0,0,0,2,6,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,47,0,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,152,26,0,1,204,123,0,0,0,45,0,114,0,0,0,7,0,29,0,0,0,0,28,58,77,15,1,11,3,0,5,1,0,0,1,1,0,0,5,0,0,0,1,1,0,2,0,3,1,2,1,0,27,8,0,0,10,12,0,1,0,0,0,1,0,3,0,0,141,8,1,0,30,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2585,569,60,0,89,0,123,8,161,40,80,131,540,104,351,1824,0,7,2,0,7,6,1,0,40,80,56,5,4,24,1,0,4,23,0,0,0,2,0,70,1302,1,55,0,1,0,0,3,0,0,3,3,1222,0,17,0,0,0,6,12,0,58,404,0,0,1,1,0,0,44,1049,6,0,0,0,13,10,0,4,42,0,2,23,116,0,1,0,0,0,0,0,0,0,0,40,2,0,4,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,688,1895,1121,663,0,0,1295,235,0,10,22,0,0,14,0,0,0,6,0,0,7,5,0,0,0,76,111,18,3,22,1116,0,43,5,3,0,0,1,3,0,21,0,110,2,0,1,0,11,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,16,0,0,8,0,350,0,0,0,15,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,370,0,210,22,861,0,0,30,6,3,0,0,0,113,0,0,7,6,0,356,1,2,0,0,42,124,134,18,2,23,3,0,4,0,1,0,0,3,509,745,74,0,35,0,1,0,0,5,0,2,0,23,0,1,0,5,0,0,6,0,0,0,0,0,0,25,0,2,0,16,0,66,0,0,0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,45,915,0,16,0,1862,26,0,6,50,32,3,40,0,6,0,6,5,0,4,4,0,0,19,2,36,3,6,58,10,0,8,333,0,0,5,0,7,0,55,0,198,2,1,1,0,0,0,2,0,34,7,0,0,1,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
90,204,8,223,213,0,0,101,66,0,6,88,0,869,9,0,0,0,7,0,52,0,6,0,1484,34,1,0,3,9,0,0,19,5,1,0,0,0,0,2,102,588,0,46,2,1,6,0,0,0,1,14,17,5,0,33,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,592,1222,200,488,1,0,0,174,0,10,0,51,16923,6,8,0,69,8,0,42,0,0,0,19,28,28,2,19,2,1112,2,0,6,746,0,0,0,0,0,4,40,7,5,12,2,0,0,1,0,0,0,23,5,0,35,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,4,0,0,0,3,91,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
136,681,65,245,459,36,0,147,288,0,0,0,0,1552,4,0,0,24,6,0,10,0,0,0,11,49,22,46,13,18,36,109,0,13,0,1,0,3,0,22,0,0,0,55,0,1,0,0,7,0,2,1,28,0,0,0,0,0,5,111,0,0,1,0,0,0,0,0,8,0,0,0,5,0,0,0,68,10,0,0,38,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
84,426,116,191,272,0,0,0,169,11,0,4,3768,0,25,0,0,0,6,0,1,0,1,0,0,28,127,133,17,4,42,197,0,0,1,0,0,50,2,0,13,24,0,7,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,18,0,0,1,0,0,0,37,0,3,0,0,0,146,1,0,55,6,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106,727,0,0,10,0,0,7,0,5,0,0,610,1,0,0,20,22,0,0,0,3,0,0,70,0,55,8,5,1,24,0,4,0,0,0,4,0,0,0,25,0,3,0,43,29,0,0,0,0,1,22,1,0,8,0,1,0,0,10,0,1,0,1,0,1,0,8,0,0,0,20,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1330,153,1184,21,0,54,34,0,0,7,14,6006,65,0,0,0,6,9,9,0,0,0,812,4,101,520,2,2,20,15,64,13,8,0,0,640,50,104,0,0,1,24,1,1,0,0,12,0,15,3,6,0,0,0,0,5,0,1,0,0,18,0,180,0,0,1,2,0,22,16,64,0,0,0,0,4,0,0,1,0,12,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0,13,1,2,8,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,531,148,92,61,0,0,0,129,0,356,76,3,2501,2,0,0,46,5,0,12,9,0,0,0,0,38,69,2,22,35,10,0,6,2,0,0,2,0,675,0,0,0,71,0,0,10,0,0,0,0,1,18,3,0,172,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,6,2,0,0,9,0,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,5791,132,1407,0,0,0,210,639,0,0,123,1606,671,26,663,0,0,3,0,0,0,9,0,0,5,0,80,17,4,346,7,44,0,4,6,0,5,1,0,0,92,0,201,8,1,0,9,0,10,2,1,14,4,0,0,1,0,0,13,7,0,1,0,1,0,1,5,4,0,32,108,5,0,0,0,505,50,0,0,0,0,2,0,20,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,578,131,197,208,0,0,117,304,2,4,7,50,506,0,0,0,0,5,0,0,0,19,0,5,54,73,86,19,19,2174,22,33,8,7,0,0,0,0,0,0,49,0,20,0,1,14,5,16,0,0,1,0,0,0,44,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
0,260,134,55,326,50,0,18522,290,14,10,51,0,416,0,0,0,22,21,0,0,0,0,0,64,0,140,164,1,7,22,22,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,9,0,2,6,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3195,137,115,0,514,0,0,56,10,2,14910,48,488,0,0,0,0,6,0,0,0,0,0,22,0,74,35,8,0,0,11,11,2,0,0,0,0,0,0,0,27,0,0,0,1,0,0,1,0,0,1,0,1,0,15,0,0,15,10,1,0,1,0,5,0,1,0,0,0,19,0,4,0,0,31,15,7,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,557,1,128,0,67,0,0,9,1259,0,44,47,0,26,422,238,0,5,10,0,4,5,3,0,0,49,10328,2,6,18,1304,18,3,4,0,0,3,0,760,69,1118,4,56,0,14,9,1,0,0,0,5,0,311,0,0,0,2,0,0,12,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,13,348,0,0,1,0,0,14,5,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,30,215,711,312,0,0,139,0,0,0,70,437,0,0,725,61,0,0,22,0,0,0,56,0,101,118,22,3,29,0,0,20,0,0,0,1000,0,0,117,41,0,5,0,0,15,0,0,0,2,0,1,0,0,35,2,0,2,8,3,0,0,0,0,0,0,0,6,0,16,996,8,0,0,31,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,0,121,2499,640,752,0,39,48,0,10,33,64,0,6,0,0,17,22,0,32,0,16,0,0,0,108,72,5,20,34,10,0,7,83,1,2,0,1,100,0,0,0,13,0,1,9,0,1,1,1,0,22,4,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,3,1,0,0,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,743,19,130,0,0,0,0,163,1,6,0,28,1303,0,0,0,85,209,0,30,5,2,0,0,19,0,48,7,22,992,24,0,2,255,0,0,0,0,0,0,23,1,26,0,0,0,0,0,0,0,6,1565,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,3,7,0,0,9,122,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
553,800,24,2274,1788,836,0,0,44,16,0,171,1552,82066,11,0,0,2,22,0,55,1,0,0,36,61,44,366,26,2,28,0,0,3,194,0,0,0,0,303,0,57,0,72,0,0,14,0,3,0,4,27,22,56,0,23,0,0,0,41,0,0,1,0,0,0,0,0,3,0,0,0,8,0,0,13,0,0,0,0,9,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
