,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128
895,8638,20850,-56,8128,52,3606,0,5626,28,2030,2,645,2906,113973,22,68,5788,62,-3,1,32,5,40,0,-192,-14,-88,115,-1,7,26,249,-54,3,10,0,-51,-11,2,53,-48,243,0,1,0,-2,1,0,0,0,20,1,684,-15,12,2270,0,0,-1,5,-2,0,-2,6,212,0,-1,0,-36,0,1217,1298,-13,1,2,1120,736,-11,0,0,85,0,0,-1,0,-3,5,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,4907,11599,11,4812,100,2126,0,3355,96,1118,-1,511,1972,65961,11,0,3525,84,-7,3,134,9,54,0,-16,-68,-125,43,7,5,51,150,-38,15,18,0,-28,-6,-5,87,197,189,0,1,1,1,0,0,0,1,11,0,399,10,6,1297,0,0,0,0,-3,0,-1,5,113,0,7,0,-32,0,847,817,-18,3,2,713,452,29,0,0,49,0,0,1,-1,-3,-4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,8559,20822,-40,8519,4,3322,0,5817,-100,2133,13,952,2919,116511,10,34,5578,13,6,0,-96,19,62,0,-91,14,-138,88,-11,33,-40,260,-55,-26,14,0,-10,-28,5,-62,-38,353,0,6,0,4,2,-1,0,0,42,5,751,-23,11,2197,0,0,-1,7,-1,0,-13,10,182,0,1,0,-57,0,1445,1292,-6,6,4,1357,687,43,0,0,92,0,0,0,-1,-4,-11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,8433,20523,-43,7983,154,3566,0,5558,113,1987,10,496,2776,111946,40,104,6378,67,-3,0,4,7,39,0,361,-63,588,760,-7,11,22,263,-62,2,5,1,-20,-2,-2,25,-23,242,0,7,1,0,0,0,0,0,46,0,717,-17,12,2195,0,0,-1,4,-2,0,-3,7,212,0,0,0,-18,0,1631,1283,8,7,4,1842,732,0,0,0,84,0,0,0,0,-4,-2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,8545,20769,-58,8022,28,3542,0,5861,-2,2036,5,611,2840,113467,12,98,5794,41,0,0,0,10,39,0,-107,-62,-78,149,-3,13,23,239,-45,-6,0,0,-35,-11,-1,40,-30,138,0,3,0,0,0,0,0,1,30,1,710,-18,13,2201,0,0,-1,3,-2,0,-2,6,177,0,0,0,-18,0,1206,1276,-10,2,1,1120,704,12,0,0,87,0,0,0,0,-2,-3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,8482,20624,-38,8535,-8,3251,0,5894,-111,2133,14,1022,2858,118876,12,87,5459,20,15,0,-93,19,60,0,-173,45,-258,58,-16,33,-30,258,-62,-25,3,0,-35,-26,2,-58,-67,369,0,9,0,5,1,-1,0,1,44,5,769,-27,11,2207,0,0,0,8,-1,0,-14,8,172,0,0,0,-45,0,1350,1291,-8,5,4,1242,666,55,0,0,93,0,0,0,-1,-5,-12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,8409,20566,-21,8397,-14,3267,0,5907,-94,2130,15,990,2819,118468,9,84,5441,17,13,0,-86,18,58,0,-168,50,-282,22,-19,28,-10,254,-63,-23,2,0,-19,-25,0,-54,-80,344,0,8,0,5,1,-1,0,2,41,5,775,-28,11,2194,0,0,0,7,-1,0,-12,6,184,0,-1,0,-40,0,1315,1280,-6,4,4,1246,668,56,0,0,91,0,0,0,-1,-5,-12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,161,-65,54,1215,1224,259,1,-1646,131,35,10,168,986,4969,-1,133,405,-53,-21,0,732,26,39,0,121,-67,-152,86,-10,7,88,49,38,17,-19,0,-53,16,12,102,-58,-303,0,3,0,4,1,-1,2,28,11,1,-45,-36,0,303,0,0,0,3,0,0,-2,-5,-28,0,73,0,-2,0,302,89,17,-1,-6,15,272,46,0,0,-1,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,291,-323,52,1207,854,446,0,-193,27,26,76,65,461,3412,327,66,-185,21,-21,0,362,38,61,0,-534,77,-984,-765,8,3,46,72,107,12,219,15,-53,1,4,98,-90,-22,14,88,14,27,3,1,3,20,18,7,33,-2,-2,207,0,0,0,10,4,0,-3,-3,-52,0,48,0,-18,0,-556,74,477,5,-3,-489,641,69,0,0,1,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
904,8533,20251,-34,8135,12,3395,0,5378,-17,2090,5,758,2836,117111,11,98,5490,30,3,0,-46,7,42,0,-248,8,-243,-23,-14,13,6,246,-56,-10,3,0,-45,-16,-2,5,-70,224,0,3,0,0,1,0,0,0,31,1,747,-21,12,2248,0,0,0,5,-2,0,-4,6,200,0,0,0,-22,0,1233,1273,-7,-1,2,1152,728,18,0,0,88,0,0,0,0,-3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,6345,12935,6,6892,717,3079,0,3819,242,1153,49,493,3782,90367,53,85,5358,159,-17,2,712,8,104,0,53,-79,-95,142,8,15,93,144,51,30,61,3,-25,3,-5,8,1601,372,3,3,3,2,0,0,0,19,1,-4,971,33,8,1420,0,0,0,2,-2,0,-5,0,123,0,57,0,-7,0,1659,1391,47,-3,5,998,1062,226,0,0,49,0,0,-1,0,-1,2,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,41,-100,47,409,338,437,0,-215,90,11,66,65,5,4844,361,0,794,96,-1,0,-25,29,41,0,518,-5,194,242,13,-3,52,94,105,10,247,16,-15,6,0,83,-51,37,15,95,15,23,3,3,3,6,9,4,85,18,-2,46,0,0,0,6,4,0,-3,1,15,0,12,0,-9,0,280,90,487,7,-1,395,580,75,0,0,2,0,0,0,0,-2,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
907,8519,20493,-44,7904,25,3556,0,5447,-16,2046,5,660,2849,114227,8,86,5698,17,1,0,-12,7,29,0,-299,-37,-205,-50,-4,11,31,240,-52,-7,9,0,-38,-14,-5,36,-39,107,0,3,0,-1,0,0,0,1,29,0,707,-17,13,2207,0,0,-1,3,-2,0,-2,6,194,0,0,0,-20,0,1208,1257,-2,-1,1,1095,762,11,0,0,85,0,0,-1,0,-2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,8431,20704,-22,8791,-23,3107,0,6152,-192,2163,20,1211,2845,119641,10,52,5325,0,21,0,-137,25,77,0,-125,78,-316,49,-19,45,-60,267,-59,-40,9,1,-31,-36,10,-112,-86,468,0,12,0,8,2,-1,1,2,48,6,780,-36,10,2180,1,0,0,10,0,0,-22,10,178,0,0,0,-62,0,1454,1295,-5,10,5,1264,654,66,0,0,95,0,0,0,-2,-6,-17,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,8380,20343,-14,8622,-19,3121,0,5578,-73,2127,7,1102,2869,119645,18,48,5222,61,11,2,-72,13,71,0,-83,98,-248,65,-21,26,-61,267,-69,-9,7,0,-68,-30,6,-59,-129,514,0,7,0,6,2,0,0,0,30,6,761,-20,10,2278,0,0,0,10,-1,0,-13,7,203,0,-3,0,-58,0,1380,1305,-22,5,5,1330,615,50,0,0,93,0,0,0,-3,-6,-12,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,4515,10528,8,4773,695,1890,0,2256,19,956,16,439,1834,57735,53,94,2715,64,-14,0,394,18,37,0,-522,-40,-228,-133,-3,8,25,147,-12,26,21,3,-56,5,0,67,-98,67,2,21,2,12,1,0,1,15,29,3,307,-22,5,1293,0,0,-1,6,-1,0,-2,1,78,0,36,0,-37,0,266,653,75,1,0,463,539,22,0,0,41,0,0,0,-1,-3,-1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,8469,20798,-23,8600,-12,3273,0,5771,-79,2137,5,1073,2919,118701,16,46,5445,54,12,2,-61,14,67,0,-109,61,-232,73,-9,27,-29,271,-66,-12,11,0,-64,-27,4,-24,-114,457,0,7,0,5,2,0,0,0,28,4,731,-18,10,2271,0,0,0,9,-1,0,-12,8,188,0,-2,0,-57,0,1352,1303,-23,6,4,1296,636,41,0,0,92,0,0,0,-3,-5,-12,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,1233,3716,49,1670,311,906,0,1179,67,219,53,147,347,19014,278,-16,1509,83,-5,0,23,19,30,0,379,46,305,336,4,6,88,120,41,6,177,12,29,3,-4,30,-39,-1,11,75,12,19,2,1,2,5,18,1,91,-3,2,339,0,0,0,4,2,0,0,2,32,0,13,0,-19,0,461,285,349,7,0,655,525,69,0,0,15,0,0,3,1,-4,-5,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
913,40,141,40,567,362,428,0,280,119,21,69,-15,54,4046,361,6,986,68,-3,0,2,27,42,0,750,45,185,437,9,0,53,91,103,7,238,16,-7,7,3,81,-10,101,15,91,15,22,3,3,2,6,8,5,45,5,-1,60,1,0,0,7,4,0,-4,0,5,0,11,0,-1,0,460,104,478,5,0,539,575,68,0,0,2,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
914,6063,13676,-18,6041,945,2550,0,2678,38,1230,28,529,2421,74398,103,44,3330,38,-20,0,477,26,28,0,-555,18,-407,-368,-6,13,86,196,-2,12,46,4,17,9,-1,52,-110,-41,4,29,4,14,2,-1,1,21,21,3,462,-25,8,1600,0,0,-1,8,0,0,1,2,33,0,56,0,-29,0,485,853,150,0,-1,671,739,61,0,0,56,0,0,1,2,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,-105,-64,34,289,12,-59,1,-289,73,-36,-8,258,25,-1640,8,-64,-21,81,-7,4,69,-4,25,0,215,38,10,27,10,6,18,2,-26,21,7,0,-37,-3,1,55,-10,200,0,6,0,-2,1,1,0,-2,-7,0,-100,6,-1,35,0,0,0,0,0,0,0,0,22,0,-1,0,-33,0,55,40,-36,6,0,61,-36,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,914,2053,29,1556,728,577,0,128,10,111,40,199,584,11807,160,92,538,36,-13,0,345,25,39,0,-332,17,-283,-178,0,7,68,78,57,20,107,8,-20,9,-2,60,-76,-61,7,52,7,17,2,0,2,18,21,4,5,-20,0,330,0,0,0,4,1,0,-3,-2,6,0,42,0,-24,0,-314,155,238,0,-1,-77,462,56,0,0,5,0,0,1,0,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
917,3956,9559,15,3892,177,1783,0,2513,22,842,30,306,1216,52276,148,39,2957,59,-5,0,3,6,26,0,-105,-43,55,153,0,0,16,147,10,5,102,7,-24,-4,-2,34,-65,90,6,43,6,11,1,0,0,3,15,0,256,-18,5,1067,0,0,0,4,0,0,-3,6,150,0,5,0,-18,0,441,598,195,-3,0,701,639,-3,0,0,37,0,0,0,0,-3,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
918,1883,4983,18,2076,139,979,0,1447,55,421,32,147,608,27110,154,27,1672,54,-4,0,11,6,38,0,-73,-37,-88,61,3,-3,-7,94,17,7,110,7,-16,-6,-4,38,-45,69,7,44,7,10,1,1,1,3,22,1,113,-17,1,534,0,0,0,2,0,0,-4,3,113,0,6,0,-19,0,4,329,210,0,0,277,474,-2,0,0,19,0,0,1,0,-3,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
919,8453,20692,-20,8314,-2,3388,0,5723,-50,2114,8,888,2879,117232,13,60,5561,36,5,1,-45,14,53,0,-180,22,-245,1,-14,20,-4,256,-69,-10,7,0,-40,-22,0,-12,-72,300,0,5,0,3,1,0,0,0,35,3,747,-15,11,2237,0,0,0,6,-2,0,-8,6,185,0,-2,0,-44,0,1323,1286,-13,3,4,1231,673,40,0,0,90,0,0,0,-1,-5,-10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,8416,20519,-27,8400,-9,3286,0,5798,-78,2120,9,965,2862,117715,11,72,5457,28,11,0,-70,16,61,0,-168,41,-256,42,-14,24,-15,261,-61,-16,5,0,-42,-23,0,-28,-83,348,0,6,0,4,1,0,0,1,36,4,743,-20,11,2223,0,0,0,7,-1,0,-10,7,179,0,-1,0,-44,0,1312,1281,-12,4,4,1241,660,45,0,0,91,0,0,0,-1,-5,-11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1292,3521,35,1332,-27,543,0,1124,1,245,2,95,418,13562,-23,-11,1259,-14,-13,0,-13,-9,14,0,122,-59,-156,131,-1,-4,-34,37,-19,-1,10,0,22,-15,-1,55,-26,-37,0,0,0,-4,0,0,0,0,3,-1,-17,-21,2,322,0,0,0,-1,-2,0,-3,4,108,0,1,0,-1,0,53,182,-7,0,0,288,214,-55,0,0,13,0,0,4,0,0,32,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,3260,7945,21,3215,89,1465,0,2310,44,702,24,229,1008,43197,110,24,2420,45,-4,0,-2,1,31,0,-241,-62,-191,-34,1,-3,-41,119,-3,7,80,5,-24,-9,-4,38,-78,98,5,33,5,9,1,0,0,2,13,0,201,-17,4,897,0,0,-1,1,0,0,-4,5,153,0,5,0,-14,0,126,498,151,-1,0,405,532,-26,0,0,31,0,0,1,0,-3,25,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,4283,9721,84,3808,-21,1723,0,2968,23,917,0,325,1277,52403,-4,19,2787,31,-6,0,9,1,23,0,-53,-35,-205,17,-5,2,-7,112,-29,2,-6,0,0,-15,-7,68,-96,18,0,1,0,-2,0,0,0,0,-4,0,232,-20,5,1068,0,0,-1,-1,-2,0,0,6,153,0,1,0,1,0,543,612,-18,0,-1,530,406,-32,0,0,40,0,0,2,1,-1,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,164,-254,44,475,345,480,0,-3,62,14,69,34,14,4853,363,17,657,94,-1,0,-3,32,37,0,375,-14,73,115,13,-8,46,82,100,5,237,16,-2,6,1,89,-43,26,15,96,15,23,3,3,2,7,9,5,81,24,-1,74,1,0,0,7,4,0,-4,2,6,0,13,0,-8,0,192,84,498,6,-1,278,580,82,0,0,2,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
925,1510,3941,-2,1744,236,711,0,1447,103,288,15,149,491,22543,91,77,2194,54,-3,0,66,7,13,0,962,-46,950,1048,0,4,14,59,2,13,42,4,19,4,-1,26,27,105,3,27,3,6,1,0,1,4,27,3,61,-21,1,425,0,0,0,3,0,0,-4,2,67,0,6,0,-7,0,987,256,101,0,2,1190,314,45,0,0,15,0,0,1,0,-2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,189,52,56,1178,1248,239,1,-1945,151,23,10,277,1031,6529,-5,114,235,-54,-26,1,751,27,36,0,-132,-71,-270,-17,-8,10,92,59,45,17,-10,0,-90,19,11,99,-52,-338,0,0,0,4,1,-1,2,27,7,1,-19,-37,0,305,0,0,0,3,0,0,0,-6,-14,0,71,0,-9,0,242,91,24,0,-9,-168,241,31,0,0,-1,0,0,0,0,0,-7,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,103,-324,51,262,336,439,0,-344,75,7,65,69,3,5413,359,-17,748,94,-1,0,-41,29,34,0,472,-13,230,182,19,-6,35,92,104,10,238,16,-8,6,-1,93,-67,-3,15,95,15,22,3,3,2,6,9,5,122,27,-1,48,0,0,0,6,4,0,-2,3,19,0,13,0,-10,0,285,83,497,7,-1,398,586,80,0,0,2,0,0,0,-1,-2,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
928,7221,16459,-43,7165,960,2975,0,3366,21,1509,12,664,2889,89788,23,85,4260,33,-18,0,522,20,27,0,-562,2,-349,-225,-7,16,76,220,-29,15,-10,0,-10,11,-1,71,-105,58,0,7,0,7,1,-2,1,21,22,3,558,-31,10,1931,0,0,-1,7,-1,0,0,2,79,0,53,0,-39,0,675,1021,35,0,0,894,725,37,0,0,66,0,0,0,0,-4,-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,-374,-289,12,199,-15,-163,0,379,50,-97,0,254,-7,-743,-2,15,24,61,-9,2,55,-6,38,0,-26,77,-112,32,-10,0,17,37,-81,15,-12,0,30,-9,-13,75,-41,103,0,-2,0,1,0,0,0,0,13,3,-92,0,-3,-35,0,0,0,-1,-3,0,3,-3,-6,0,0,0,-35,0,27,18,-23,6,3,145,-53,2,0,0,11,0,0,13,-2,0,-3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,6498,15411,-4,5968,2,2647,0,4021,-5,1522,1,512,2093,85110,2,32,4289,29,-3,0,-18,0,19,0,-196,-90,-194,-84,-4,5,5,169,-42,0,2,0,-33,-13,-3,46,-65,45,0,4,0,0,0,0,0,0,17,-1,480,-14,10,1692,0,0,0,1,-2,0,0,7,167,0,0,0,-7,0,930,944,-14,-3,0,801,593,-19,0,0,65,0,0,0,0,-1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,6040,14655,0,5948,342,2629,0,3908,47,1349,21,445,2076,79149,100,76,4109,78,-8,0,151,17,38,0,-213,-33,-11,127,-3,4,36,199,-19,17,56,4,-31,0,0,46,-71,133,4,30,4,11,1,0,1,6,33,2,452,-17,8,1642,0,0,-1,6,-1,0,-2,5,131,0,13,0,-29,0,727,904,115,2,2,884,658,25,0,0,58,0,0,0,0,-4,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,8817,21244,-74,8483,148,3470,0,5599,-84,2086,10,966,3118,116221,17,-60,5633,35,5,0,-10,17,56,0,-53,-21,-48,122,-18,29,-15,246,-25,-24,1,0,34,-6,7,-77,-15,361,0,2,0,4,3,-2,0,2,16,6,765,-20,12,2253,1,0,-1,8,-1,0,-10,10,140,0,7,0,-57,0,1293,1296,17,0,4,1588,701,64,0,0,92,0,0,0,0,-4,-8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,462,-167,57,1598,1154,431,0,-498,9,-13,68,90,743,4245,242,95,-1202,-9,-25,0,637,41,77,0,-1413,90,-1776,-1539,6,3,47,72,99,19,175,12,-68,6,3,104,-119,-125,11,71,11,23,2,0,3,29,21,7,-14,-23,-2,320,0,0,0,8,2,0,-3,-6,-65,0,73,0,-25,0,-1435,79,392,5,-6,-1369,608,44,0,0,-1,0,0,0,0,-2,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
934,8871,21526,-52,8359,182,3797,0,5821,63,2071,11,674,3021,118295,35,45,6907,39,3,0,-12,13,31,0,616,-12,764,889,-9,17,30,274,-69,-4,2,0,44,2,-2,-9,22,329,0,4,0,0,1,-1,0,0,36,2,749,-14,12,2329,0,0,-1,5,-1,0,-4,11,194,0,0,0,-35,0,1982,1336,-3,6,6,2224,758,22,0,0,90,0,0,0,0,-3,-6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,327,72,50,1369,1284,343,0,-1240,148,-3,19,58,988,5284,0,158,646,-54,-27,0,744,32,54,0,302,-34,37,281,-11,7,80,50,57,21,-18,0,-53,21,16,97,-51,-265,0,2,0,4,0,-2,2,28,8,3,-57,-39,-1,324,0,0,0,3,0,0,-2,-5,8,0,73,0,-5,0,473,101,27,2,-6,141,295,21,0,0,-2,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,4643,11780,-3,4538,285,2195,0,3253,118,1000,36,367,1452,61254,194,13,4006,85,-1,0,15,16,15,0,838,25,736,777,-2,13,88,192,10,5,98,7,40,7,-5,17,-47,116,7,49,7,11,1,0,1,3,14,2,368,-9,8,1184,0,0,0,6,1,0,0,5,91,0,8,0,0,0,1344,769,210,4,2,1614,626,69,0,0,47,0,0,0,2,-4,-3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
937,8411,20579,-26,8341,-1,3340,0,5465,-31,2094,3,936,2896,117115,17,57,5459,63,5,2,-26,10,51,0,-146,42,-205,35,-10,19,-23,256,-72,0,10,0,-61,-23,0,-8,-92,375,0,5,0,3,1,0,0,0,28,4,728,-12,11,2262,0,0,0,7,-2,0,-7,6,193,0,-2,0,-51,0,1317,1295,-23,4,4,1274,646,39,0,0,90,0,0,0,-2,-5,-9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,224,286,35,1098,709,376,0,-208,68,6,61,114,286,6036,293,40,303,65,-14,0,262,29,51,0,-40,82,-251,-93,7,4,85,72,84,10,197,13,-11,7,0,60,-48,17,12,78,12,23,3,1,2,15,19,4,10,-12,-1,151,0,0,0,8,4,0,-2,-2,-31,0,38,0,-16,0,-166,78,400,1,-2,5,570,67,0,0,0,0,0,0,1,-3,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
939,409,-13,40,1461,1222,407,0,-836,54,-1,45,58,882,5467,113,134,-267,-32,-29,0,711,36,61,0,-633,24,-1025,-757,-4,-1,67,54,76,17,71,6,-50,16,12,95,-70,-229,5,34,5,14,1,-1,2,29,14,5,-53,-27,-1,333,0,0,0,5,1,0,-3,-6,-28,0,74,0,-16,0,-590,96,195,4,-6,-802,434,40,0,0,-1,0,0,0,0,-1,-3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
940,8520,20864,-28,8398,-4,3387,0,5444,-34,2103,3,988,2910,118227,17,60,5503,66,7,3,-26,7,45,0,-170,48,-223,16,-6,20,-20,257,-73,0,13,0,-60,-24,0,-2,-121,396,0,5,0,2,1,0,0,0,19,3,723,-17,11,2285,0,0,0,8,-2,0,-7,7,211,0,-2,0,-48,0,1289,1305,-24,3,3,1286,675,29,0,0,90,0,0,0,-2,-4,-1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,8381,20544,-37,8310,-5,3320,0,5886,-97,2102,12,945,2835,116566,9,86,5522,15,13,0,-77,19,56,0,-197,26,-253,39,-11,29,-1,255,-60,-23,4,0,-30,-21,-1,-30,-61,304,0,8,0,4,1,0,0,2,40,4,747,-23,11,2175,0,0,0,7,-1,0,-11,7,165,0,0,0,-40,0,1287,1265,-6,4,4,1201,675,49,0,0,90,0,0,0,-1,-4,-11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
